amd,rcm,padding,matrix_name,partial_gauss,r2mode6,_timestamp,n,rank,z,_runtime,_step,tile_size,max_mode_size,run_id,run_name
False,False,6,ex3,5,9.145979939833552e+18,1718176102.7832377,1822.0,4.0,52610.0,1.3603665828704834,1.0,911.0,911.0,v1pk4hu9,unique-sweep-180
False,False,6,ex3,5,-226334656.0,1718176102.797985,1822.0,1.0,52610.0,1.3751139640808105,2.0,1822.0,1822.0,v1pk4hu9,unique-sweep-180
False,True,6,ex3,5,5.562987513983918e+26,1718176092.2011564,1822.0,31196.0,52610.0,1.409658432006836,0.0,2.0,911.0,bvh4wtv2,hearty-sweep-179
False,True,6,ex3,5,9.145979939833552e+18,1718176092.2170067,1822.0,4.0,52610.0,1.425508737564087,1.0,911.0,911.0,bvh4wtv2,hearty-sweep-179
False,True,6,ex3,5,-226334656.0,1718176092.2349207,1822.0,1.0,52610.0,1.443422794342041,2.0,1822.0,1822.0,bvh4wtv2,hearty-sweep-179
False,False,6,ex3,4,3.670455912481314e+19,1718176081.6719744,1823.0,1.0,52641.0,1.0534844398498535,0.0,1823.0,1823.0,u0g37a4m,skilled-sweep-178
False,True,6,ex3,4,3.670455912481314e+19,1718176071.2610006,1823.0,1.0,52641.0,0.9881265163421631,0.0,1823.0,1823.0,hws2ohbd,colorful-sweep-177
False,False,5,ex3,7,1.607619871159445e+18,1718176060.6852045,1819.0,1035.0,52554.0,0.9977924823760986,0.0,17.0,107.0,da1p345n,fragrant-sweep-176
False,False,5,ex3,7,5956398766488681.0,1718176060.7000086,1819.0,63.0,52554.0,1.012596607208252,1.0,107.0,107.0,da1p345n,fragrant-sweep-176
False,False,5,ex3,7,533471049.0,1718176060.7143912,1819.0,1.0,52554.0,1.0269792079925537,2.0,1819.0,1819.0,da1p345n,fragrant-sweep-176
False,True,5,ex3,7,1.3033556466311363e+19,1718176053.2679725,1819.0,2947.0,52554.0,1.048457384109497,0.0,17.0,107.0,5idjjdi3,grateful-sweep-175
False,True,5,ex3,7,6.063100694505145e+16,1718176053.2854154,1819.0,201.0,52554.0,1.0659003257751465,1.0,107.0,107.0,5idjjdi3,grateful-sweep-175
False,True,5,ex3,7,533471049.0,1718176053.3001041,1819.0,1.0,52554.0,1.0805890560150146,2.0,1819.0,1819.0,5idjjdi3,grateful-sweep-175
False,False,5,ex3,6,1470112338097936.0,1718176037.2953,1820.0,17452.0,52581.0,1.2731819152832031,0.0,2.0,13.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,211659841549156.0,1718176037.4293463,1820.0,6622.0,52581.0,1.4072282314300537,1.0,4.0,13.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,137072885242969.0,1718176037.5379558,1820.0,5329.0,52581.0,1.5158376693725586,2.0,5.0,13.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,51675739925056.0,1718176037.617463,1820.0,3272.0,52581.0,1.5953450202941895,3.0,7.0,13.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,18770417610256.0,1718176037.674655,1820.0,1972.0,52581.0,1.6525368690490723,4.0,10.0,13.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,9705380699716.0,1718176037.7184606,1820.0,1418.0,52581.0,1.6963424682617188,5.0,13.0,13.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,1733331200.0,1718176037.759336,1820.0,1258.0,52581.0,1.737217903137207,6.0,14.0,14.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,1730220032.0,1718176037.789356,1820.0,803.0,52581.0,1.767237901687622,7.0,20.0,20.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,-955428608.0,1718176037.812431,1820.0,586.0,52581.0,1.7903130054473877,8.0,26.0,26.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,1090064384.0,1718176037.8333745,1820.0,513.0,52581.0,1.8112564086914062,9.0,28.0,28.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,20575620.0,1718176037.8513877,1820.0,378.0,52581.0,1.8292696475982666,10.0,35.0,35.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,-1128034304.0,1718176037.8643596,1820.0,193.0,52581.0,1.8422415256500244,11.0,52.0,52.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,1966431248.0,1718176037.8748918,1820.0,132.0,52581.0,1.852773666381836,12.0,65.0,65.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,-515350272.0,1718176037.8852363,1820.0,122.0,52581.0,1.8631181716918945,13.0,70.0,70.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,-1631317244.0,1718176037.9018037,1820.0,86.0,52581.0,1.879685640335083,14.0,91.0,91.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,2035912704.0,1718176037.916248,1820.0,40.0,52581.0,1.894129991531372,15.0,130.0,130.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,388698112.0,1718176037.928837,1820.0,37.0,52581.0,1.9067189693450928,16.0,140.0,140.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,1843258368.0,1718176037.9425142,1820.0,28.0,52581.0,1.920396089553833,17.0,182.0,182.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,1223593984.0,1718176037.9540994,1820.0,19.0,52581.0,1.9319813251495361,18.0,260.0,260.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,886771712.0,1718176037.9648674,1820.0,13.0,52581.0,1.942749261856079,19.0,364.0,364.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,1771322020.0,1718176037.9752836,1820.0,10.0,52581.0,1.9531655311584473,20.0,455.0,455.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,1817461760.0,1718176037.9890513,1820.0,4.0,52581.0,1.966933250427246,21.0,910.0,910.0,xy3e0e6r,fragrant-sweep-174
False,False,5,ex3,6,-1320087552.0,1718176038.0050204,1820.0,1.0,52581.0,1.9829022884368896,22.0,1820.0,1820.0,xy3e0e6r,fragrant-sweep-174
False,True,5,ex3,6,3464737869376576.0,1718176027.2015386,1820.0,26792.0,52581.0,1.2634556293487549,0.0,2.0,13.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,1179476266998016.0,1718176027.3435142,1820.0,15632.0,52581.0,1.4054312705993652,1.0,4.0,13.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,815856222860809.0,1718176027.4614277,1820.0,13001.0,52581.0,1.5233447551727295,2.0,5.0,13.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,382159725796836.0,1718176027.5451448,1820.0,8898.0,52581.0,1.6070618629455566,3.0,7.0,13.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,161814427596900.0,1718176027.6042776,1820.0,5790.0,52581.0,1.6661946773529053,4.0,10.0,13.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,92684019580516.0,1718176027.6508374,1820.0,4382.0,52581.0,1.712754487991333,5.0,13.0,13.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,25989120.0,1718176027.6926444,1820.0,3928.0,52581.0,1.754561424255371,6.0,14.0,14.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,1597607936.0,1718176027.7251358,1820.0,2537.0,52581.0,1.787052869796753,7.0,20.0,20.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,-1904570368.0,1718176027.748907,1820.0,1848.0,52581.0,1.8108241558074951,8.0,26.0,26.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,96178176.0,1718176027.772913,1820.0,1677.0,52581.0,1.8348300457000732,9.0,28.0,28.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,-1464997312.0,1718176027.7932537,1820.0,1208.0,52581.0,1.855170726776123,10.0,35.0,35.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,-907374592.0,1718176027.8071706,1820.0,665.0,52581.0,1.8690876960754395,11.0,52.0,52.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,-281410940.0,1718176027.8181534,1820.0,478.0,52581.0,1.880070447921753,12.0,65.0,65.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,1491958016.0,1718176027.8300955,1820.0,414.0,52581.0,1.892012596130371,13.0,70.0,70.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,1797515520.0,1718176027.849018,1820.0,272.0,52581.0,1.9109351634979248,14.0,91.0,91.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,1533548800.0,1718176027.865281,1820.0,138.0,52581.0,1.9271981716156006,15.0,130.0,130.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,1216876544.0,1718176027.8810928,1820.0,115.0,52581.0,1.943009853363037,16.0,140.0,140.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,321404928.0,1718176027.8966568,1820.0,80.0,52581.0,1.958573818206787,17.0,182.0,182.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,486608896.0,1718176027.911317,1820.0,41.0,52581.0,1.9732341766357422,18.0,260.0,260.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,-1392144384.0,1718176027.9242532,1820.0,23.0,52581.0,1.9861702919006348,19.0,364.0,364.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,-1682169596.0,1718176027.9368978,1820.0,14.0,52581.0,1.9988148212432861,20.0,455.0,455.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,1817461760.0,1718176027.9503946,1820.0,4.0,52581.0,2.0123116970062256,21.0,910.0,910.0,kji76lvl,bright-sweep-173
False,True,5,ex3,6,-1320087552.0,1718176027.966181,1820.0,1.0,52581.0,2.0280981063842773,22.0,1820.0,1820.0,kji76lvl,bright-sweep-173
False,False,5,ex3,5,5.428762628607853e+24,1718176017.9902909,1821.0,10418.0,52610.0,2.0676629543304443,0.0,3.0,607.0,k994qn9n,fancy-sweep-172
False,False,5,ex3,5,2.4509148685151196e+18,1718176018.0003545,1821.0,7.0,52610.0,2.0777266025543213,1.0,607.0,607.0,k994qn9n,fancy-sweep-172
False,False,5,ex3,5,-965104999.0,1718176018.0150878,1821.0,1.0,52610.0,2.0924599170684814,2.0,1821.0,1821.0,k994qn9n,fancy-sweep-172
False,True,5,ex3,5,1.7802943217364454e+25,1718176006.7203867,1821.0,18866.0,52610.0,1.2247087955474854,0.0,3.0,607.0,ecp8alsr,smooth-sweep-171
False,True,5,ex3,5,2.4509148685151196e+18,1718176006.734058,1821.0,7.0,52610.0,1.238379955291748,1.0,607.0,607.0,ecp8alsr,smooth-sweep-171
False,True,5,ex3,5,-965104999.0,1718176006.7499707,1821.0,1.0,52610.0,1.2542927265167236,2.0,1821.0,1821.0,ecp8alsr,smooth-sweep-171
False,False,5,ex3,4,1.745599587727583e+26,1718175996.6726997,1822.0,17475.0,52641.0,1.5017447471618652,0.0,2.0,911.0,ebjfr9w5,rosy-sweep-170
False,False,5,ex3,4,9.145979939833552e+18,1718175996.6890717,1822.0,4.0,52641.0,1.5181167125701904,1.0,911.0,911.0,ebjfr9w5,rosy-sweep-170
False,False,5,ex3,4,-226334656.0,1718175996.7042787,1822.0,1.0,52641.0,1.5333237648010254,2.0,1822.0,1822.0,ebjfr9w5,rosy-sweep-170
False,True,5,ex3,4,4.188463025878108e+26,1718175986.194839,1822.0,27069.0,52641.0,1.3854660987854004,0.0,2.0,911.0,d5f98i8e,toasty-sweep-169
False,True,5,ex3,4,9.145979939833552e+18,1718175986.209363,1822.0,4.0,52641.0,1.3999900817871094,1.0,911.0,911.0,d5f98i8e,toasty-sweep-169
False,True,5,ex3,4,-226334656.0,1718175986.2241075,1822.0,1.0,52641.0,1.4147346019744873,2.0,1822.0,1822.0,d5f98i8e,toasty-sweep-169
False,False,4,ex3,7,3.9348217593815885e+20,1718175974.7401185,1818.0,19253.0,52554.0,1.2217373847961426,0.0,2.0,101.0,s3mrsggz,eager-sweep-168
False,False,4,ex3,7,1.1889013903857528e+20,1718175974.9209325,1818.0,10583.0,52554.0,1.4025514125823975,1.0,3.0,101.0,s3mrsggz,eager-sweep-168
False,False,4,ex3,7,1.85917027596598e+19,1718175975.0113518,1818.0,4185.0,52554.0,1.4929707050323486,2.0,6.0,101.0,s3mrsggz,eager-sweep-168
False,False,4,ex3,7,5.684011552327512e+18,1718175975.0741706,1818.0,2314.0,52554.0,1.5557894706726074,3.0,9.0,101.0,s3mrsggz,eager-sweep-168
False,False,4,ex3,7,9.319817851030094e+17,1718175975.106358,1818.0,937.0,52554.0,1.5879769325256348,4.0,18.0,101.0,s3mrsggz,eager-sweep-168
False,False,4,ex3,7,4623981776017956.0,1718175975.1213481,1818.0,66.0,52554.0,1.6029670238494873,5.0,101.0,101.0,s3mrsggz,eager-sweep-168
False,False,4,ex3,7,-873427392.0,1718175975.1340237,1818.0,25.0,52554.0,1.6156425476074219,6.0,202.0,202.0,s3mrsggz,eager-sweep-168
False,False,4,ex3,7,1985995008.0,1718175975.145341,1818.0,16.0,52554.0,1.6269598007202148,7.0,303.0,303.0,s3mrsggz,eager-sweep-168
False,False,4,ex3,7,706118720.0,1718175975.155139,1818.0,7.0,52554.0,1.6367578506469727,8.0,606.0,606.0,s3mrsggz,eager-sweep-168
False,False,4,ex3,7,829455248.0,1718175975.1705482,1818.0,4.0,52554.0,1.6521670818328857,9.0,909.0,909.0,s3mrsggz,eager-sweep-168
False,False,4,ex3,7,-977146304.0,1718175975.1858773,1818.0,1.0,52554.0,1.6674962043762207,10.0,1818.0,1818.0,s3mrsggz,eager-sweep-168
False,True,4,ex3,7,1.0379017104589022e+21,1718175965.3983579,1818.0,31269.0,52554.0,1.336817979812622,0.0,2.0,101.0,g96vz7j5,restful-sweep-167
False,True,4,ex3,7,4.01451856924841e+20,1718175965.591464,1818.0,19447.0,52554.0,1.5299241542816162,1.0,3.0,101.0,g96vz7j5,restful-sweep-167
False,True,4,ex3,7,1.1669845659835482e+20,1718175965.6880262,1818.0,10485.0,52554.0,1.6264863014221191,2.0,6.0,101.0,g96vz7j5,restful-sweep-167
False,True,4,ex3,7,4.239966246336538e+19,1718175965.7560549,1818.0,6320.0,52554.0,1.6945149898529053,3.0,9.0,101.0,g96vz7j5,restful-sweep-167
False,True,4,ex3,7,8.56782742266299e+18,1718175965.7901165,1818.0,2841.0,52554.0,1.72857666015625,4.0,18.0,101.0,g96vz7j5,restful-sweep-167
False,True,4,ex3,7,5.044768363716192e+16,1718175965.8085506,1818.0,218.0,52554.0,1.7470107078552246,5.0,101.0,101.0,g96vz7j5,restful-sweep-167
False,True,4,ex3,7,757941312.0,1718175965.822899,1818.0,61.0,52554.0,1.7613592147827148,6.0,202.0,202.0,g96vz7j5,restful-sweep-167
False,True,4,ex3,7,-1970953968.0,1718175965.836971,1818.0,28.0,52554.0,1.7754311561584473,7.0,303.0,303.0,g96vz7j5,restful-sweep-167
False,True,4,ex3,7,706118720.0,1718175965.8495662,1818.0,7.0,52554.0,1.7880263328552246,8.0,606.0,606.0,g96vz7j5,restful-sweep-167
False,True,4,ex3,7,829455248.0,1718175965.8644357,1818.0,4.0,52554.0,1.8028957843780518,9.0,909.0,909.0,g96vz7j5,restful-sweep-167
False,True,4,ex3,7,-977146304.0,1718175965.8793094,1818.0,1.0,52554.0,1.8177695274353027,10.0,1818.0,1818.0,g96vz7j5,restful-sweep-167
False,False,4,ex3,6,1.595217835531765e+18,1718175954.3441389,1819.0,1031.0,52581.0,1.1012258529663086,0.0,17.0,107.0,pobt42nq,magic-sweep-166
False,False,4,ex3,6,5956398766488681.0,1718175954.358797,1819.0,63.0,52581.0,1.1158840656280518,1.0,107.0,107.0,pobt42nq,magic-sweep-166
False,False,4,ex3,6,533471049.0,1718175954.372119,1819.0,1.0,52581.0,1.1292059421539307,2.0,1819.0,1819.0,pobt42nq,magic-sweep-166
False,True,4,ex3,6,1.4061424693056965e+19,1718175943.624727,1819.0,3061.0,52581.0,1.0438411235809326,0.0,17.0,107.0,v1h8fj5d,iconic-sweep-165
False,True,4,ex3,6,6.306819303645422e+16,1718175943.6447306,1819.0,205.0,52581.0,1.0638446807861328,1.0,107.0,107.0,v1h8fj5d,iconic-sweep-165
False,True,4,ex3,6,533471049.0,1718175943.6591954,1819.0,1.0,52581.0,1.0783095359802246,2.0,1819.0,1819.0,v1h8fj5d,iconic-sweep-165
False,False,4,ex3,5,1791980952585616.0,1718175933.6560595,1820.0,19268.0,52610.0,1.245178461074829,0.0,2.0,13.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,289312000162276.0,1718175933.838159,1820.0,7742.0,52610.0,1.4272780418395996,1.0,4.0,13.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,142842654822400.0,1718175933.9602299,1820.0,5440.0,52610.0,1.5493488311767578,2.0,5.0,13.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,52055474642704.0,1718175934.0389545,1820.0,3284.0,52610.0,1.6280734539031982,3.0,7.0,13.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,20363901719044.0,1718175934.097709,1820.0,2054.0,52610.0,1.6868278980255127,4.0,10.0,13.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,9787687446784.0,1718175934.1434011,1820.0,1424.0,52610.0,1.7325201034545898,5.0,13.0,13.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,7668736.0,1718175934.1863482,1820.0,1252.0,52610.0,1.7754671573638916,6.0,14.0,14.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,690524160.0,1718175934.2562728,1820.0,831.0,52610.0,1.8453917503356934,7.0,20.0,20.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,-955428608.0,1718175934.2950826,1820.0,586.0,52610.0,1.8842015266418457,8.0,26.0,26.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,-1313370112.0,1718175934.3224149,1820.0,531.0,52610.0,1.9115338325500488,9.0,28.0,28.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,-1859514428.0,1718175934.3473792,1820.0,374.0,52610.0,1.9364981651306152,10.0,35.0,35.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,-758116352.0,1718175934.3621335,1820.0,195.0,52610.0,1.9512524604797363,11.0,52.0,52.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,1966431248.0,1718175934.3745675,1820.0,132.0,52610.0,1.963686466217041,12.0,65.0,65.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,-515350272.0,1718175934.3852825,1820.0,122.0,52610.0,1.9744014739990234,13.0,70.0,70.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,-1631317244.0,1718175934.404484,1820.0,86.0,52610.0,1.993602991104126,14.0,91.0,91.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,2035912704.0,1718175934.4207485,1820.0,40.0,52610.0,2.0098674297332764,15.0,130.0,130.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,388698112.0,1718175934.4350007,1820.0,37.0,52610.0,2.0241196155548096,16.0,140.0,140.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,1843258368.0,1718175934.4472365,1820.0,28.0,52610.0,2.036355495452881,17.0,182.0,182.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,1223593984.0,1718175934.4605088,1820.0,19.0,52610.0,2.0496277809143066,18.0,260.0,260.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,886771712.0,1718175934.4716659,1820.0,13.0,52610.0,2.0607848167419434,19.0,364.0,364.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,1771322020.0,1718175934.4815092,1820.0,10.0,52610.0,2.0706281661987305,20.0,455.0,455.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,1817461760.0,1718175934.4959245,1820.0,4.0,52610.0,2.085043430328369,21.0,910.0,910.0,vpvleagv,revived-sweep-164
False,False,4,ex3,5,-1320087552.0,1718175934.5115533,1820.0,1.0,52610.0,2.1006722450256348,22.0,1820.0,1820.0,vpvleagv,revived-sweep-164
False,True,4,ex3,5,4697404258662544.0,1718175922.269304,1820.0,31196.0,52610.0,1.284114122390747,0.0,2.0,13.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,1272383999522064.0,1718175922.4372394,1820.0,16236.0,52610.0,1.4520494937896729,1.0,4.0,13.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,739538981025156.0,1718175922.558212,1820.0,12378.0,52610.0,1.5730221271514893,2.0,5.0,13.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,332358641258436.0,1718175922.651026,1820.0,8298.0,52610.0,1.6658360958099365,3.0,7.0,13.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,158478137216100.0,1718175922.7124045,1820.0,5730.0,52610.0,1.7272145748138428,4.0,10.0,13.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,83852407153216.0,1718175922.7610948,1820.0,4168.0,52610.0,1.775904893875122,5.0,13.0,13.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,-1137723136.0,1718175922.81512,1820.0,3814.0,52610.0,1.829930067062378,6.0,14.0,14.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,1508544512.0,1718175922.847193,1820.0,2513.0,52610.0,1.8620030879974365,7.0,20.0,20.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,-1602647808.0,1718175922.8748326,1820.0,1774.0,52610.0,1.8896427154541016,8.0,26.0,26.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,-1698951168.0,1718175922.900044,1820.0,1657.0,52610.0,1.9148540496826172,9.0,28.0,28.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,199151680.0,1718175922.921007,1820.0,1176.0,52610.0,1.935817003250122,10.0,35.0,35.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,1312657408.0,1718175922.9363542,1820.0,657.0,52610.0,1.9511642456054688,11.0,52.0,52.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,456237988.0,1718175922.9489782,1820.0,474.0,52610.0,1.9637882709503174,12.0,65.0,65.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,-389721856.0,1718175922.962242,1820.0,406.0,52610.0,1.9770519733428955,13.0,70.0,70.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,1563296320.0,1718175922.981301,1820.0,264.0,52610.0,1.9961111545562744,14.0,91.0,91.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,1533548800.0,1718175922.9981515,1820.0,138.0,52610.0,2.0129616260528564,15.0,130.0,130.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,1216876544.0,1718175923.0142064,1820.0,115.0,52610.0,2.0290164947509766,16.0,140.0,140.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,1922155520.0,1718175923.0285926,1820.0,76.0,52610.0,2.043402671813965,17.0,182.0,182.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,486608896.0,1718175923.042512,1820.0,41.0,52610.0,2.0573220252990723,18.0,260.0,260.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,-1392144384.0,1718175923.0559745,1820.0,23.0,52610.0,2.070784568786621,19.0,364.0,364.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,-1682169596.0,1718175923.068192,1820.0,14.0,52610.0,2.0830020904541016,20.0,455.0,455.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,1817461760.0,1718175923.0824857,1820.0,4.0,52610.0,2.0972957611083984,21.0,910.0,910.0,xs5y6c8q,desert-sweep-163
False,True,4,ex3,5,-1320087552.0,1718175923.102212,1820.0,1.0,52610.0,2.1170220375061035,22.0,1820.0,1820.0,xs5y6c8q,desert-sweep-163
False,False,4,ex3,4,5.617977257950883e+24,1718175912.1451008,1821.0,10598.0,52641.0,1.5025477409362793,0.0,3.0,607.0,wsqnnplo,efficient-sweep-162
False,False,4,ex3,4,2.4509148685151196e+18,1718175912.1650023,1821.0,7.0,52641.0,1.522449254989624,1.0,607.0,607.0,wsqnnplo,efficient-sweep-162
False,False,4,ex3,4,-965104999.0,1718175912.1867268,1821.0,1.0,52641.0,1.5441737174987793,2.0,1821.0,1821.0,wsqnnplo,efficient-sweep-162
False,True,4,ex3,4,2.2176034588876386e+25,1718175902.5143113,1821.0,21056.0,52641.0,1.5382933616638184,0.0,3.0,607.0,sxsx7ou6,easy-sweep-161
False,True,4,ex3,4,2.4509148685151196e+18,1718175902.5282094,1821.0,7.0,52641.0,1.5521914958953857,1.0,607.0,607.0,sxsx7ou6,easy-sweep-161
False,True,4,ex3,4,-965104999.0,1718175902.5502348,1821.0,1.0,52641.0,1.5742168426513672,2.0,1821.0,1821.0,sxsx7ou6,easy-sweep-161
True,False,7,ex15,7,1.0926158337566776e+22,1718175888.2690678,6867.0,80715.0,99146.0,3.7028908729553223,0.0,3.0,109.0,9oiidsc1,atomic-sweep-160
True,False,7,ex15,7,2.501402194559839e+21,1718175888.8293269,6867.0,38620.0,99146.0,4.263149976730347,1.0,7.0,109.0,9oiidsc1,atomic-sweep-160
True,False,7,ex15,7,2.256285025780933e+21,1718175889.277617,6867.0,36679.0,99146.0,4.711440086364746,2.0,9.0,109.0,9oiidsc1,atomic-sweep-160
True,False,7,ex15,7,5.227504693765316e+20,1718175889.6060846,6867.0,17655.0,99146.0,5.039907693862915,3.0,21.0,109.0,9oiidsc1,atomic-sweep-160
True,False,7,ex15,7,2.74950517342718e+19,1718175889.7960384,6867.0,4049.0,99146.0,5.229861497879028,4.0,63.0,109.0,9oiidsc1,atomic-sweep-160
True,False,7,ex15,7,3.550462862153168e+18,1718175889.9593136,6867.0,1455.0,99146.0,5.393136739730835,5.0,109.0,109.0,9oiidsc1,atomic-sweep-160
True,False,7,ex15,7,1417654825.0,1718175890.1182983,6867.0,187.0,99146.0,5.55212140083313,6.0,327.0,327.0,9oiidsc1,atomic-sweep-160
True,False,7,ex15,7,106261505.0,1718175890.2948892,6867.0,43.0,99146.0,5.728712320327759,7.0,763.0,763.0,9oiidsc1,atomic-sweep-160
True,False,7,ex15,7,1270524145.0,1718175890.4951954,6867.0,29.0,99146.0,5.929018497467041,8.0,981.0,981.0,9oiidsc1,atomic-sweep-160
True,False,7,ex15,7,-1333853487.0,1718175890.7061737,6867.0,7.0,99146.0,6.139996767044067,9.0,2289.0,2289.0,9oiidsc1,atomic-sweep-160
True,False,7,ex15,7,1805667961.0,1718175890.9249618,6867.0,1.0,99146.0,6.358784914016724,10.0,6867.0,6867.0,9oiidsc1,atomic-sweep-160
True,True,7,ex15,7,1.4322707591070059e+22,1718175873.4304516,6867.0,92413.0,99146.0,4.354276657104492,0.0,3.0,109.0,964xkduq,dry-sweep-159
True,True,7,ex15,7,1.094159563990594e+22,1718175874.1040232,6867.0,80772.0,99146.0,5.027848243713379,1.0,7.0,109.0,964xkduq,dry-sweep-159
True,True,7,ex15,7,9.819171745739473e+21,1718175874.655825,6867.0,76517.0,99146.0,5.579649925231934,2.0,9.0,109.0,964xkduq,dry-sweep-159
True,True,7,ex15,7,4.471093029620314e+21,1718175875.1660838,6867.0,51633.0,99146.0,6.089908838272095,3.0,21.0,109.0,964xkduq,dry-sweep-159
True,True,7,ex15,7,2.2633252388041268e+20,1718175875.5140724,6867.0,11617.0,99146.0,6.437897443771362,4.0,63.0,109.0,964xkduq,dry-sweep-159
True,True,7,ex15,7,2.641929263917395e+19,1718175875.8203247,6867.0,3969.0,99146.0,6.744149684906006,5.0,109.0,109.0,964xkduq,dry-sweep-159
True,True,7,ex15,7,-2021649727.0,1718175876.1279309,6867.0,441.0,99146.0,7.051755905151367,6.0,327.0,327.0,964xkduq,dry-sweep-159
True,True,7,ex15,7,-507950679.0,1718175876.381316,6867.0,81.0,99146.0,7.305140972137451,7.0,763.0,763.0,964xkduq,dry-sweep-159
